message_id,text,lang,source,intent_gold,generator_id,template_id,seed,split,length_chars,has_question_mark,applied_perturbations
msg_creative_noisy_0047,I think gimme a micro-story thats minimalist (final answer only),en,synthetic,creative,noisy,tpl_bdbf3e69,25478209,test_gen,64,False,synonym_swap;inject_hedge;inject_constraint_phrase
msg_creative_noisy_0048,"For a class, gimme a product name thats minimalist?...",en,synthetic,creative,noisy,tpl_bdbf3e69,1955994235,test_gen,54,True,extra_question_mark;ellipsis;inject_context_prefix
msg_creative_noisy_0049,"In my project, gimme a product name thats funny?",en,synthetic,creative,noisy,tpl_bdbf3e69,1471872658,test_gen,48,True,inject_context_prefix;minor_typo;extra_question_mark
msg_creative_noisy_0050,maybe gimme a tagline thats dramatic (briefly),en,synthetic,creative,noisy,tpl_bdbf3e69,1387814840,test_gen,46,False,inject_constraint_phrase;lowercase_first_char;inject_hedge
msg_creative_noisy_0051,"quick question, gimme a product name thats minimalist",en,synthetic,creative,noisy,tpl_bdbf3e69,165998487,test_gen,53,False,synonym_swap;inject_context_prefix;lowercase_first_char
msg_creative_noisy_0052,gimme a short poem thats funny pls,en,synthetic,creative,noisy,tpl_bdbf3e69,519129754,test_gen,34,False,extra_question_mark;strip_end_punct;inject_politeness
msg_creative_noisy_0053,I'm not sure but gimme a micro-story thats funny thank you (final answer only),en,synthetic,creative,noisy,tpl_bdbf3e69,1251446561,test_gen,78,False,inject_hedge;inject_politeness;inject_constraint_phrase
msg_creative_noisy_0054,"Quick question, gimme a short poem thats minimalist...",en,synthetic,creative,noisy,tpl_bdbf3e69,1500394892,test_gen,54,False,inject_context_prefix;synonym_swap;ellipsis
msg_creative_noisy_0055,I'm not sure but gimme a short poem thats serious (no code),en,synthetic,creative,noisy,tpl_bdbf3e69,169725539,test_gen,59,False,inject_constraint_phrase;lowercase_first_char;inject_hedge
msg_creative_noisy_0056,"not sure if this is right, but gimme a short poem thats minimalist (keep it short)?",en,synthetic,creative,noisy,tpl_bdbf3e69,1692112505,test_gen,83,True,inject_constraint_phrase;extra_question_mark;inject_hedge
msg_creative_noisy_0057,I'm not sure but gimme a tagline thats dramatic?,en,synthetic,creative,noisy,tpl_bdbf3e69,901465774,test_gen,48,True,inject_hedge;synonym_swap;extra_question_mark
msg_creative_noisy_0058,maybe gimme a tagline thats serious?,en,synthetic,creative,noisy,tpl_bdbf3e69,1823318119,test_gen,36,True,extra_question_mark;lowercase_first_char;inject_hedge
msg_creative_noisy_0059,"I think At work, gimme a tagline thats funny",en,synthetic,creative,noisy,tpl_bdbf3e69,1030933506,test_gen,44,False,inject_context_prefix;minor_typo;inject_hedge
msg_math_direct_0000,Compute 17 * 23. (no code),en,synthetic,math,direct,tpl_0e09a260,423299411,train_gen,26,False,minor_typo;inject_constraint_phrase;synonym_swap
msg_math_direct_0001,Compute 17 * 23.... (with an example),en,synthetic,math,direct,tpl_0e09a260,1895340070,train_gen,37,False,ellipsis;minor_typo;inject_constraint_phrase
msg_math_direct_0002,I'm not sure but Compute 17 * 23?,en,synthetic,math,direct,tpl_0e09a260,586415000,train_gen,33,True,extra_question_mark;inject_hedge;synonym_swap
msg_math_direct_0003,Please I think Compute log2(1024)?,en,synthetic,math,direct,tpl_0e09a260,853157364,train_gen,34,True,inject_hedge;inject_politeness;extra_question_mark
msg_math_direct_0004,"compute cosine similarity between (1,2) and (2,1).",en,synthetic,math,direct,tpl_0e09a260,276409285,train_gen,50,False,synonym_swap;lowercase_first_char;minor_typo
msg_math_direct_0005,"not sure if this is right, but Compute log2(1024)?...",en,synthetic,math,direct,tpl_0e09a260,1266486999,train_gen,53,True,extra_question_mark;inject_hedge;ellipsis
msg_math_direct_0006,"for a class, calculate log2(1024).",en,synthetic,math,direct,tpl_0e09a260,1238737644,train_gen,34,False,synonym_swap;inject_context_prefix;lowercase_first_char
msg_math_direct_0007,"compute cosine similarity between (1,2) and (2,1). (briefly)",en,synthetic,math,direct,tpl_0e09a260,950638850,train_gen,60,False,inject_constraint_phrase;synonym_swap;lowercase_first_char
msg_math_direct_0008,"Quick question, compute 17 * 23. pls",en,synthetic,math,direct,tpl_0e09a260,627564610,train_gen,36,False,inject_politeness;lowercase_first_char;inject_context_prefix
msg_math_direct_0009,"For a class, calculate sqrt(144)?",en,synthetic,math,direct,tpl_0e09a260,1904109173,train_gen,33,True,extra_question_mark;synonym_swap;inject_context_prefix
msg_math_direct_0010,"maybe Compute cosine similarity between (1,2) and (2,1). (step by step)",en,synthetic,math,direct,tpl_0e09a260,761618750,train_gen,71,False,inject_constraint_phrase;synonym_swap;inject_hedge
msg_math_direct_0011,"Context: Hey, Compute 17 * 23.",en,synthetic,math,direct,tpl_0e09a260,82006327,train_gen,30,False,inject_politeness;inject_context_prefix;minor_typo
msg_math_direct_0012,I think Compute log2(1024),en,synthetic,math,direct,tpl_0e09a260,1725782155,train_gen,26,False,minor_typo;strip_end_punct;inject_hedge
msg_math_direct_0013,"In my project, Compute log2(1024). (final answer only)",en,synthetic,math,direct,tpl_0e09a260,198897812,train_gen,54,False,inject_context_prefix;synonym_swap;inject_constraint_phrase
msg_math_direct_0014,"Hey, Compute cosine similarity between (1,2) and (2,1). (final answer only)",en,synthetic,math,direct,tpl_0e09a260,846560291,train_gen,75,False,inject_politeness;inject_constraint_phrase;synonym_swap
msg_math_direct_0015,"Compute log2(1024), keep it short? thank you",en,synthetic,math,direct,tpl_0e09a260,1947260309,train_gen,44,True,extra_question_mark;inject_constraint_phrase;inject_politeness
msg_math_direct_0016,"Quick question, Compute log2(1024) (no code)",en,synthetic,math,direct,tpl_0e09a260,1240090152,train_gen,44,False,inject_context_prefix;strip_end_punct;inject_constraint_phrase
msg_math_direct_0017,"At work, compute 17 * 23. thank you",en,synthetic,math,direct,tpl_0e09a260,1145600722,train_gen,35,False,inject_politeness;lowercase_first_char;inject_context_prefix
msg_math_direct_0018,"compute cosine similarity between (1,2) and (2,1)?",en,synthetic,math,direct,tpl_0e09a260,163346222,train_gen,50,True,lowercase_first_char;extra_question_mark;synonym_swap
msg_math_direct_0019,"Compute cosine similarity between (1,2) and (2,1). (step by step)?",en,synthetic,math,direct,tpl_0e09a260,485104480,train_gen,66,True,inject_constraint_phrase;extra_question_mark;minor_typo
msg_math_direct_0020,"Can you Compute cosine similarity between (1,2) and (2,1)?",en,synthetic,math,direct,tpl_0e09a260,55547347,train_gen,58,True,synonym_swap;inject_politeness;extra_question_mark
msg_math_direct_0021,"compute cosine similarity between (1,2) and (2,1).",en,synthetic,math,direct,tpl_0e09a260,1549633245,train_gen,50,False,minor_typo;lowercase_first_char;synonym_swap
msg_math_direct_0022,Could you Compute log2(1024)?,en,synthetic,math,direct,tpl_0e09a260,1023085885,train_gen,29,True,extra_question_mark;inject_politeness;synonym_swap
msg_math_direct_0023,"Please Compute cosine similarity between (1,2) and (2,1). (keep it short)",en,synthetic,math,direct,tpl_0e09a260,1936828733,train_gen,73,False,synonym_swap;inject_constraint_phrase;inject_politeness
msg_math_direct_0024,"Quick question, Compute log2(1024).",en,synthetic,math,direct,tpl_0e09a260,255181356,train_gen,35,False,synonym_swap;inject_context_prefix;minor_typo
msg_math_direct_0025,"compute cosine similarity between (1,2) and (2,1)",en,synthetic,math,direct,tpl_0e09a260,245922203,train_gen,49,False,ellipsis;lowercase_first_char;strip_end_punct
msg_math_direct_0026,compute 1024 / 8,en,synthetic,math,direct,tpl_0e09a260,1387552361,train_gen,16,False,extra_question_mark;lowercase_first_char;strip_end_punct
msg_math_direct_0027,Compute 1024 / 8.... thanks,en,synthetic,math,direct,tpl_0e09a260,66120446,train_gen,27,False,ellipsis;inject_politeness;synonym_swap
msg_math_direct_0028,Compute 17 * 23. thanks... (step by step),en,synthetic,math,direct,tpl_0e09a260,1356400982,train_gen,41,False,inject_politeness;ellipsis;inject_constraint_phrase
msg_math_direct_0029,"For a class, Please Compute sqrt(144)?",en,synthetic,math,direct,tpl_0e09a260,1895408443,train_gen,38,True,extra_question_mark;inject_politeness;inject_context_prefix
msg_math_direct_0030,"Quick question, compute cosine similarity between (1,2) and (2,1)....",en,synthetic,math,direct,tpl_0e09a260,647321940,train_gen,69,False,lowercase_first_char;ellipsis;inject_context_prefix
msg_math_direct_0031,Context: Compute 17 * 23. (briefly) pls,en,synthetic,math,direct,tpl_0e09a260,1667903918,train_gen,39,False,inject_constraint_phrase;inject_context_prefix;inject_politeness
msg_math_direct_0032,"Could you not sure if this is right, but Compute sqrt(144).",en,synthetic,math,direct,tpl_0e09a260,1001105026,train_gen,59,False,inject_hedge;minor_typo;inject_politeness
msg_math_direct_0033,"Quick question, Compute 1024 / 8. (no code)",en,synthetic,math,direct,tpl_0e09a260,2117273539,train_gen,43,False,inject_context_prefix;inject_constraint_phrase;minor_typo
msg_math_direct_0034,"Context: Compute log2(1024), with an example?",en,synthetic,math,direct,tpl_0e09a260,804957284,train_gen,45,True,inject_context_prefix;extra_question_mark;inject_constraint_phrase
msg_math_direct_0035,Could you Compute 1024 / 8?,en,synthetic,math,direct,tpl_0e09a260,1335531605,train_gen,27,True,extra_question_mark;inject_politeness;synonym_swap
msg_math_direct_0036,Please calculate 1024 / 8,en,synthetic,math,direct,tpl_0e09a260,1934316793,train_gen,25,False,strip_end_punct;synonym_swap;inject_politeness
msg_math_direct_0037,can you Compute log2(1024).,en,synthetic,math,direct,tpl_0e09a260,377997795,train_gen,27,False,minor_typo;inject_politeness;lowercase_first_char
msg_math_direct_0038,Compute 1024 / 8. (in 3 bullet points)...,en,synthetic,math,direct,tpl_0e09a260,1541802852,train_gen,41,False,inject_constraint_phrase;synonym_swap;ellipsis
msg_math_direct_0039,calculate 17 * 23....,en,synthetic,math,direct,tpl_0e09a260,1094082119,train_gen,21,False,minor_typo;ellipsis;synonym_swap
msg_math_direct_0040,Please maybe Compute log2(1024).,en,synthetic,math,direct,tpl_0e09a260,1964071688,train_gen,32,False,inject_hedge;lowercase_first_char;inject_politeness
msg_math_direct_0041,i'm not sure but Compute 17 * 23?,en,synthetic,math,direct,tpl_0e09a260,460308708,train_gen,33,True,inject_hedge;lowercase_first_char;extra_question_mark
msg_math_direct_0042,Compute log2(1024) (keep it short),en,synthetic,math,direct,tpl_0e09a260,552572606,train_gen,34,False,extra_question_mark;strip_end_punct;inject_constraint_phrase
msg_math_direct_0043,Context: Compute sqrt(144). thanks (keep it short),en,synthetic,math,direct,tpl_0e09a260,323078091,train_gen,50,False,inject_context_prefix;inject_politeness;inject_constraint_phrase
msg_math_direct_0044,"Hey, Compute sqrt(144)",en,synthetic,math,direct,tpl_0e09a260,1154715720,train_gen,22,False,inject_politeness;ellipsis;strip_end_punct
msg_math_direct_0045,"not sure if this is right, but Compute log2(1024)",en,synthetic,math,direct,tpl_0e09a260,203008648,train_gen,49,False,synonym_swap;inject_hedge;strip_end_punct
msg_math_direct_0046,"For a class, Compute 17 * 23 (in 3 bullet points)",en,synthetic,math,direct,tpl_0e09a260,452417129,train_gen,49,False,strip_end_punct;inject_constraint_phrase;inject_context_prefix
msg_math_direct_0047,"In my project, compute cosine similarity between (1,2) and (2,1)?",en,synthetic,math,direct,tpl_0e09a260,97001353,train_gen,65,True,lowercase_first_char;extra_question_mark;inject_context_prefix
msg_math_direct_0048,"Please compute cosine similarity between (1,2) and (2,1)....",en,synthetic,math,direct,tpl_0e09a260,1089617720,train_gen,60,False,ellipsis;lowercase_first_char;inject_politeness
msg_math_direct_0049,compute log2(1024)?,en,synthetic,math,direct,tpl_0e09a260,1872638860,train_gen,19,True,synonym_swap;lowercase_first_char;extra_question_mark
msg_math_direct_0050,"Hey, Compute sqrt(144)?",en,synthetic,math,direct,tpl_0e09a260,1586445151,train_gen,23,True,extra_question_mark;inject_politeness;minor_typo
msg_math_direct_0051,"Compute cosine similarity between (1,2) and (2,1). (in 3 bullet points)?",en,synthetic,math,direct,tpl_0e09a260,472794994,train_gen,72,True,synonym_swap;inject_constraint_phrase;extra_question_mark
msg_math_direct_0052,I'm not sure but Compute sqrt(144).... (step by step),en,synthetic,math,direct,tpl_0e09a260,1675235200,train_gen,53,False,ellipsis;inject_hedge;inject_constraint_phrase
msg_math_direct_0053,"In my project, Compute 1024 / 8. (final answer only)",en,synthetic,math,direct,tpl_0e09a260,1582685388,train_gen,52,False,inject_context_prefix;synonym_swap;inject_constraint_phrase
msg_math_direct_0054,Compute 1024 / 8.... (no code),en,synthetic,math,direct,tpl_0e09a260,1759802626,train_gen,30,False,ellipsis;synonym_swap;inject_constraint_phrase
msg_math_direct_0055,"Compute log2(1024), final answer only",en,synthetic,math,direct,tpl_0e09a260,1758423409,train_gen,37,False,extra_question_mark;inject_constraint_phrase;strip_end_punct
msg_math_direct_0056,Compute log2(1024),en,synthetic,math,direct,tpl_0e09a260,277705540,train_gen,18,False,extra_question_mark;ellipsis;strip_end_punct
msg_math_direct_0057,"At work, compute 17 * 23.",en,synthetic,math,direct,tpl_0e09a260,1445375240,train_gen,25,False,lowercase_first_char;minor_typo;inject_context_prefix
msg_math_direct_0058,Compute log2(1024). pls...,en,synthetic,math,direct,tpl_0e09a260,1904188241,train_gen,26,False,synonym_swap;inject_politeness;ellipsis
msg_math_direct_0059,Compute sqrt(144). pls,en,synthetic,math,direct,tpl_0e09a260,1575998894,train_gen,22,False,synonym_swap;minor_typo;inject_politeness
msg_math_polite_0000,I'm not sure but Could you Can you calculate the mean and standard deviation if I have 50k texts and 768-d embeddings??,en,synthetic,math,polite,tpl_cca5b3cc,263806097,train_gen,119,True,extra_question_mark;inject_politeness;inject_hedge
msg_math_polite_0001,"Context: maybe Can you calculate the mean and standard deviation if vectors are (1,2) and (2,1)?",en,synthetic,math,polite,tpl_cca5b3cc,664465260,train_gen,96,True,inject_hedge;inject_context_prefix;minor_typo
msg_math_polite_0002,"In my project, Can you calculate the number of errors if accuracy is 0.82 on 500 samples, in 3 bullet points?",en,synthetic,math,polite,tpl_cca5b3cc,848773754,train_gen,109,True,inject_context_prefix;inject_constraint_phrase;minor_typo
msg_math_polite_0003,"Please Can you calculate the mean and standard deviation if k is 20 clusters, final answer only?",en,synthetic,math,polite,tpl_cca5b3cc,1627751129,train_gen,96,True,minor_typo;inject_constraint_phrase;inject_politeness
msg_math_polite_0004,"For a class, Can you calculate the estimated runtime if k is 20 clusters?",en,synthetic,math,polite,tpl_cca5b3cc,297724430,train_gen,73,True,minor_typo;inject_context_prefix;synonym_swap
msg_math_polite_0005,"Can you calculate the cosine similarity if accuracy is 0.82 on 500 samples, with an example",en,synthetic,math,polite,tpl_cca5b3cc,1784722062,train_gen,91,False,inject_constraint_phrase;extra_question_mark;strip_end_punct
msg_math_polite_0006,"I think Can you calculate the number of errors if vectors are (1,2) and (2,1)? pls (no code)",en,synthetic,math,polite,tpl_cca5b3cc,1911806214,train_gen,92,True,inject_hedge;inject_politeness;inject_constraint_phrase
msg_math_polite_0007,"For a class, can you calculate the number of errors if I have 50k texts and 768-d embeddings",en,synthetic,math,polite,tpl_cca5b3cc,777024436,train_gen,92,False,lowercase_first_char;strip_end_punct;inject_context_prefix
msg_math_polite_0008,"i think Can you calculate the mean and standard deviation if vectors are (1,2) and (2,1)??",en,synthetic,math,polite,tpl_cca5b3cc,277519622,train_gen,90,True,extra_question_mark;inject_hedge;lowercase_first_char
msg_math_polite_0009,Can you calculate the cosine similarity if k is 20 clusters??,en,synthetic,math,polite,tpl_cca5b3cc,196544369,train_gen,61,True,extra_question_mark;synonym_swap;minor_typo
msg_math_polite_0010,"In my project, can you calculate the mean and standard deviation if accuracy is 0.82 on 500 samples",en,synthetic,math,polite,tpl_cca5b3cc,166870767,train_gen,99,False,strip_end_punct;lowercase_first_char;inject_context_prefix
msg_math_polite_0011,Can you calculate the number of errors if k is 20 clusters (final answer only),en,synthetic,math,polite,tpl_cca5b3cc,1400409112,train_gen,78,False,extra_question_mark;strip_end_punct;inject_constraint_phrase
msg_math_polite_0012,"please Can you calculate the number of errors if vectors are (1,2) and (2,1), final answer only?",en,synthetic,math,polite,tpl_cca5b3cc,855780255,train_gen,96,True,inject_politeness;lowercase_first_char;inject_constraint_phrase
msg_math_polite_0013,"Can you calculate the mean and standard deviation if vectors are (1,2) and (2,1)?? pls",en,synthetic,math,polite,tpl_cca5b3cc,1322712597,train_gen,86,True,minor_typo;extra_question_mark;inject_politeness
msg_math_polite_0014,"could you Can you calculate the cosine similarity if vectors are (1,2) and (2,1)??",en,synthetic,math,polite,tpl_cca5b3cc,1073616146,train_gen,82,True,inject_politeness;lowercase_first_char;extra_question_mark
msg_math_polite_0015,"Please can you calculate the number of errors if vectors are (1,2) and (2,1)?...",en,synthetic,math,polite,tpl_cca5b3cc,1985202669,train_gen,80,True,lowercase_first_char;ellipsis;inject_politeness
msg_math_polite_0016,"Can you calculate the number of errors if accuracy is 0.82 on 500 samples, briefly? pls?",en,synthetic,math,polite,tpl_cca5b3cc,536894588,train_gen,88,True,inject_constraint_phrase;inject_politeness;extra_question_mark
msg_math_polite_0017,"Can you calculate the mean and standard deviation if k is 20 clusters, briefly??",en,synthetic,math,polite,tpl_cca5b3cc,188621514,train_gen,80,True,synonym_swap;inject_constraint_phrase;extra_question_mark
msg_math_polite_0018,"For a class, can you calculate the cosine similarity if I have 50k texts and 768-d embeddings??",en,synthetic,math,polite,tpl_cca5b3cc,1426220007,train_gen,95,True,lowercase_first_char;extra_question_mark;inject_context_prefix
msg_math_polite_0019,"Context: Can you calculate the number of errors if vectors are (1,2) and (2,1), final answer only",en,synthetic,math,polite,tpl_cca5b3cc,610383008,train_gen,97,False,inject_context_prefix;inject_constraint_phrase;strip_end_punct
msg_math_polite_0020,"Can you calculate the estimated runtime if vectors are (1,2) and (2,1), step by step?",en,synthetic,math,polite,tpl_cca5b3cc,976098161,train_gen,85,True,inject_constraint_phrase;minor_typo;synonym_swap
msg_math_polite_0021,"Can you calculate the number of errors if vectors are (1,2) and (2,1)?, keep it short?",en,synthetic,math,polite,tpl_cca5b3cc,1883182318,train_gen,86,True,synonym_swap;extra_question_mark;inject_constraint_phrase
msg_math_polite_0022,can you calculate the estimated runtime if I have 50k texts and 768-d embeddings??,en,synthetic,math,polite,tpl_cca5b3cc,1362971612,train_gen,82,True,synonym_swap;extra_question_mark;lowercase_first_char
msg_math_polite_0023,Can you calculate the estimated runtime if accuracy is 0.82 on 500 samples,en,synthetic,math,polite,tpl_cca5b3cc,1300172756,train_gen,74,False,minor_typo;extra_question_mark;strip_end_punct
msg_math_polite_0024,"Hey, Quick question, Can you calculate the mean and standard deviation if k is 20 clusters?",en,synthetic,math,polite,tpl_cca5b3cc,962578131,train_gen,91,True,inject_context_prefix;minor_typo;inject_politeness
msg_math_polite_0025,"I think in my project, Can you calculate the cosine similarity if I have 50k texts and 768-d embeddings?",en,synthetic,math,polite,tpl_cca5b3cc,1337120316,train_gen,104,True,inject_context_prefix;lowercase_first_char;inject_hedge
msg_math_polite_0026,"maybe Can you calculate the number of errors if vectors are (1,2) and (2,1)??",en,synthetic,math,polite,tpl_cca5b3cc,1176853231,train_gen,77,True,minor_typo;inject_hedge;extra_question_mark
msg_math_polite_0027,"Can you in my project, Can you calculate the cosine similarity if vectors are (1,2) and (2,1)?",en,synthetic,math,polite,tpl_cca5b3cc,434335424,train_gen,94,True,inject_context_prefix;lowercase_first_char;inject_politeness
msg_math_polite_0028,"can you calculate the mean and standard deviation if I have 50k texts and 768-d embeddings, final answer only?",en,synthetic,math,polite,tpl_cca5b3cc,143301032,train_gen,110,True,minor_typo;lowercase_first_char;inject_constraint_phrase
msg_math_polite_0029,Can you calculate the estimated runtime if accuracy is 0.82 on 500 samples? pls...,en,synthetic,math,polite,tpl_cca5b3cc,1984973554,train_gen,82,True,inject_politeness;ellipsis;synonym_swap
msg_math_polite_0030,"can you calculate the mean and standard deviation if vectors are (1,2) and (2,1)?",en,synthetic,math,polite,tpl_cca5b3cc,1793009494,train_gen,81,True,lowercase_first_char;minor_typo;synonym_swap
msg_math_polite_0031,Context: Can you calculate the number of errors if I have 50k texts and 768-d embeddings?... (with an example),en,synthetic,math,polite,tpl_cca5b3cc,22429062,train_gen,110,True,inject_context_prefix;ellipsis;inject_constraint_phrase
msg_math_polite_0032,"I think Can you calculate the estimated runtime if vectors are (1,2) and (2,1)? thank you",en,synthetic,math,polite,tpl_cca5b3cc,268174103,train_gen,89,True,synonym_swap;inject_politeness;inject_hedge
msg_math_polite_0033,Can you calculate the estimated runtime if accuracy is 0.82 on 500 samples? thx (in 3 bullet points),en,synthetic,math,polite,tpl_cca5b3cc,295995291,train_gen,100,True,inject_politeness;minor_typo;inject_constraint_phrase
msg_math_polite_0034,"Hey, Can you calculate the estimated runtime if vectors are (1,2) and (2,1), step by step?",en,synthetic,math,polite,tpl_cca5b3cc,1365378081,train_gen,90,True,synonym_swap;inject_constraint_phrase;inject_politeness
msg_math_polite_0035,can you calculate the estimated runtime if I have 50k texts and 768-d embeddings,en,synthetic,math,polite,tpl_cca5b3cc,1575904835,train_gen,80,False,lowercase_first_char;extra_question_mark;strip_end_punct
msg_math_polite_0036,"can you calculate the number of errors if vectors are (1,2) and (2,1)? pls",en,synthetic,math,polite,tpl_cca5b3cc,1704457664,train_gen,74,True,inject_politeness;lowercase_first_char;minor_typo
msg_math_polite_0037,"I'm not sure but Please Can you calculate the mean and standard deviation if vectors are (1,2) and (2,1)??",en,synthetic,math,polite,tpl_cca5b3cc,31126307,train_gen,106,True,extra_question_mark;inject_politeness;inject_hedge
msg_math_polite_0038,"Can you For a class, Can you calculate the cosine similarity if k is 20 clusters?",en,synthetic,math,polite,tpl_cca5b3cc,1863887912,train_gen,81,True,inject_context_prefix;inject_politeness;synonym_swap
msg_math_polite_0039,maybe Can you calculate the number of errors if k is 20 clusters? pls,en,synthetic,math,polite,tpl_cca5b3cc,1394972441,train_gen,69,True,synonym_swap;inject_politeness;inject_hedge
msg_math_polite_0040,"Context: Could you Can you calculate the cosine similarity if vectors are (1,2) and (2,1)?",en,synthetic,math,polite,tpl_cca5b3cc,1239309992,train_gen,90,True,inject_politeness;inject_context_prefix;synonym_swap
msg_math_polite_0041,could you I'm not sure but Can you calculate the cosine similarity if k is 20 clusters?,en,synthetic,math,polite,tpl_cca5b3cc,719479677,train_gen,87,True,inject_hedge;inject_politeness;lowercase_first_char
msg_math_polite_0042,"quick question, Can you calculate the mean and standard deviation if I have 50k texts and 768-d embeddings? thanks",en,synthetic,math,polite,tpl_cca5b3cc,1736392619,train_gen,114,True,inject_context_prefix;lowercase_first_char;inject_politeness
msg_math_polite_0043,I'm not sure but can you calculate the cosine similarity if accuracy is 0.82 on 500 samples?,en,synthetic,math,polite,tpl_cca5b3cc,1891689706,train_gen,92,True,lowercase_first_char;inject_hedge;minor_typo
msg_math_polite_0044,"Can you calculate the cosine similarity if accuracy is 0.82 on 500 samples, final answer only?",en,synthetic,math,polite,tpl_cca5b3cc,1954286575,train_gen,94,True,inject_politeness;synonym_swap;inject_constraint_phrase
msg_math_polite_0045,"Hey, Can you calculate the estimated runtime if I have 50k texts and 768-d embeddings?, briefly?",en,synthetic,math,polite,tpl_cca5b3cc,1832537066,train_gen,96,True,extra_question_mark;inject_constraint_phrase;inject_politeness
msg_math_polite_0046,"Can you calculate the estimated runtime if vectors are (1,2) and (2,1)? pls?",en,synthetic,math,polite,tpl_cca5b3cc,207748586,train_gen,76,True,inject_politeness;synonym_swap;extra_question_mark
msg_math_polite_0047,"Can you calculate the estimated runtime if I have 50k texts and 768-d embeddings, step by step?..?",en,synthetic,math,polite,tpl_cca5b3cc,685549601,train_gen,98,True,inject_constraint_phrase;ellipsis;extra_question_mark
msg_math_polite_0048,"Can you calculate the estimated runtime if vectors are (1,2) and (2,1)? thank you",en,synthetic,math,polite,tpl_cca5b3cc,555110054,train_gen,81,True,minor_typo;inject_politeness;synonym_swap
msg_math_polite_0049,"For a class, Can you calculate the mean and standard deviation if vectors are (1,2) and (2,1)??",en,synthetic,math,polite,tpl_cca5b3cc,287742552,train_gen,95,True,minor_typo;inject_context_prefix;extra_question_mark
msg_math_polite_0050,"Can you calculate the number of errors if k is 20 clusters?, step by step?",en,synthetic,math,polite,tpl_cca5b3cc,171255030,train_gen,74,True,extra_question_mark;minor_typo;inject_constraint_phrase
msg_math_polite_0051,"maybe Can you calculate the mean and standard deviation if vectors are (1,2) and (2,1), no code?",en,synthetic,math,polite,tpl_cca5b3cc,1604454785,train_gen,96,True,synonym_swap;inject_constraint_phrase;inject_hedge
msg_math_polite_0052,Can you calculate the number of errors if k is 20 clusters?... (in 3 bullet points),en,synthetic,math,polite,tpl_cca5b3cc,1490725284,train_gen,83,True,minor_typo;ellipsis;inject_constraint_phrase
msg_math_polite_0053,can you calculate the number of errors if accuracy is 0.82 on 500 samples?...,en,synthetic,math,polite,tpl_cca5b3cc,1488274465,train_gen,77,True,lowercase_first_char;ellipsis;minor_typo
msg_math_polite_0054,Can you calculate the mean and standard deviation if accuracy is 0.82 on 500 samples?... (in 3 bullet points),en,synthetic,math,polite,tpl_cca5b3cc,642534992,train_gen,109,True,ellipsis;inject_constraint_phrase;minor_typo
msg_math_polite_0055,"At work, Can you calculate the estimated runtime if I have 50k texts and 768-d embeddings? pls?",en,synthetic,math,polite,tpl_cca5b3cc,645126883,train_gen,95,True,inject_politeness;extra_question_mark;inject_context_prefix
msg_math_polite_0056,"can you calculate the estimated runtime if vectors are (1,2) and (2,1), step by step?",en,synthetic,math,polite,tpl_cca5b3cc,2055929221,train_gen,85,True,lowercase_first_char;synonym_swap;inject_constraint_phrase
msg_math_polite_0057,"At work, Can you calculate the number of errors if I have 50k texts and 768-d embeddings, final answer only?",en,synthetic,math,polite,tpl_cca5b3cc,461673949,train_gen,108,True,minor_typo;inject_constraint_phrase;inject_context_prefix
msg_math_polite_0058,Context: Can you calculate the mean and standard deviation if I have 50k texts and 768-d embeddings?... (briefly),en,synthetic,math,polite,tpl_cca5b3cc,1703964586,train_gen,113,True,inject_context_prefix;ellipsis;inject_constraint_phrase
msg_math_polite_0059,"hey, Can you calculate the mean and standard deviation if I have 50k texts and 768-d embeddings, step by step?",en,synthetic,math,polite,tpl_cca5b3cc,1276640742,train_gen,110,True,inject_constraint_phrase;inject_politeness;lowercase_first_char
msg_math_contextual_0000,estimate runtime for running KMeans with k=20 on 50k vectors?,en,synthetic,math,contextual,tpl_f92703e7,358476792,train_gen,61,True,synonym_swap;extra_question_mark;lowercase_first_char
msg_math_contextual_0001,maybe Estimate runtime for running KMeans with k=20 on 50k vectors? thank you,en,synthetic,math,contextual,tpl_f92703e7,216663847,train_gen,77,True,extra_question_mark;inject_hedge;inject_politeness
msg_math_contextual_0002,"Hey, I'm not sure but Estimate memory usage for running KMeans with k=20 on 50k vectors",en,synthetic,math,contextual,tpl_f92703e7,115214225,train_gen,87,False,strip_end_punct;inject_hedge;inject_politeness
msg_math_contextual_0003,estimate memory usage for running KMeans with k=20 on 50k vectors. (keep it short),en,synthetic,math,contextual,tpl_f92703e7,499019684,train_gen,82,False,inject_constraint_phrase;lowercase_first_char;synonym_swap
msg_math_contextual_0004,Estimate memory usage for running KMeans with k=20 on 50k vectors,en,synthetic,math,contextual,tpl_f92703e7,16617037,train_gen,65,False,extra_question_mark;minor_typo;strip_end_punct
msg_math_contextual_0005,estimate runtime for computing pairwise distances for 10k texts?...,en,synthetic,math,contextual,tpl_f92703e7,1463838236,train_gen,67,True,extra_question_mark;ellipsis;lowercase_first_char
msg_math_contextual_0006,Please Estimate runtime for embedding 50k texts into 768-d vectors. (keep it short),en,synthetic,math,contextual,tpl_f92703e7,1137638025,train_gen,83,False,synonym_swap;inject_constraint_phrase;inject_politeness
